,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,DET,c5a59daa-53a7-4de0-851f-fb12be893e9e,Detroit,Lions,9,2485,2,sr:competitor:4419,home,1,1,6.2,5.0,4.0,10.0,60.0,62.0,28:48,2485.0,29.0,21.0,0.0,sr:competitor:4419,386.0,5.0
1,1,IND,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Indianapolis,Colts,41,2488,2,sr:competitor:4421,away,1,2,5.9,0.0,0.0,5.0,40.0,60.0,31:12,2488.0,5.0,29.0,0.0,sr:competitor:4421,356.0,0.0
