,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,BUF,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Buffalo,Bills,31,1089,0,sr:competitor:4376,home,3,1,6.3,1.0,0.0,7.0,43.0,76.0,31:32,1089.0,20.0,18.0,0.0,sr:competitor:4376,479.0,3.0
1,1,OAK,1c1cec48-6352-4556-b789-35304c1a6ae1,Oakland,Raiders,49,1108,2,sr:competitor:4390,away,1,2,7.5,1.0,0.0,10.0,120.0,66.0,28:28,1108.0,116.0,27.0,0.0,sr:competitor:4390,495.0,0.0
