,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,WAS,22052ff7-c065-42ee-bc8f-c4691c50e624,Washington,Redskins,6,193,0,sr:competitor:4432,home,3,1,5.4,2.0,1.0,7.0,58.0,67.0,33:48,193.0,75.0,29.0,0.0,sr:competitor:4432,362.0,3.0
1,1,PHI,386bdbf9-9eea-4869-bb9a-274b0bc66e80,Philadelphia,Eagles,20,185,2,sr:competitor:4428,away,1,2,4.9,2.0,1.0,6.0,45.0,59.0,26:12,185.0,24.0,23.0,0.0,sr:competitor:4428,287.0,4.0
