,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,BAL,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Baltimore,Ravens,26,2443,2,sr:competitor:4413,home,1,1,4.2,1.0,0.0,9.0,62.0,66.0,31:30,2443.0,97.0,37.0,0.0,sr:competitor:4413,277.0,0.0
1,1,DEN,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Denver,Broncos,6,2450,2,sr:competitor:4418,away,1,2,3.2,2.0,0.0,7.0,49.0,60.0,28:30,2450.0,19.0,27.0,0.0,sr:competitor:4418,194.0,2.0
