,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,IND,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Indianapolis,Colts,27,1098,0,sr:competitor:4421,home,3,1,6.0,0.0,0.0,7.0,59.0,67.0,27:24,1098.0,0.0,19.0,0.0,sr:competitor:4421,399.0,2.0
1,1,NYG,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,New York,Giants,44,1106,2,sr:competitor:4426,away,1,2,7.2,3.0,3.0,5.0,33.0,65.0,32:36,1106.0,33.0,36.0,0.0,sr:competitor:4426,469.0,3.0
