,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,MIN,33405046-04ee-4058-a950-d606f8c30852,Minnesota,Vikings,31,1102,2,sr:competitor:4423,home,1,1,6.5,4.0,1.0,12.0,105.0,65.0,32:05,1102.0,54.0,37.0,0.0,sr:competitor:4423,425.0,3.0
1,1,GB,a20471b4-a8d9-40c7-95ad-90cc30e46932,Green Bay,Packers,21,1097,1,sr:competitor:4420,away,2,2,6.0,0.0,0.0,13.0,118.0,61.0,27:55,1097.0,14.0,18.0,0.0,sr:competitor:4420,367.0,3.0
