,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,PIT,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Pittsburgh,Steelers,27,2638,3,sr:competitor:4345,home,0,1,5.4,1.0,1.0,4.0,40.0,67.0,35:20,2638.0,28.0,37.0,0.0,sr:competitor:4345,364.0,1.0
1,1,CIN,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Cincinnati,Bengals,10,2619,0,sr:competitor:4416,away,3,2,3.6,0.0,0.0,2.0,15.0,58.0,24:40,2619.0,0.0,20.0,0.0,sr:competitor:4416,208.0,1.0
