,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,ATL,e6aa13a4-0055-48a9-bc41-be28dc106929,Atlanta,Falcons,14,2516,3,sr:competitor:4393,home,0,1,4.8,3.0,2.0,7.0,88.0,67.0,33:51,2516.0,38.0,40.0,0.0,sr:competitor:4393,319.0,3.0
1,1,PHI,386bdbf9-9eea-4869-bb9a-274b0bc66e80,Philadelphia,Eagles,10,2539,0,sr:competitor:4428,away,3,2,4.9,3.0,2.0,8.0,55.0,61.0,26:09,2539.0,28.0,14.0,0.0,sr:competitor:4428,301.0,3.0
