,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,MIN,33405046-04ee-4058-a950-d606f8c30852,Minnesota,Vikings,17,2631,0,sr:competitor:4423,home,3,1,5.1,7.0,4.0,3.0,15.0,70.0,32:55,2631.0,7.0,31.0,0.0,sr:competitor:4423,356.0,4.0
1,1,ATL,e6aa13a4-0055-48a9-bc41-be28dc106929,Atlanta,Falcons,24,2616,3,sr:competitor:4393,away,0,2,3.8,1.0,0.0,6.0,70.0,58.0,27:05,2616.0,4.0,32.0,0.0,sr:competitor:4393,222.0,0.0
