,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,GB,a20471b4-a8d9-40c7-95ad-90cc30e46932,Green Bay,Packers,21,173,2,sr:competitor:4420,home,1,1,6.2,3.0,1.0,7.0,67.0,57.0,26:39,173.0,68.0,29.0,0.0,sr:competitor:4420,352.0,3.0
1,1,TB,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Tampa Bay,Buccaneers,20,191,0,sr:competitor:4388,away,3,2,3.2,2.0,0.0,9.0,66.0,61.0,33:21,191.0,87.0,24.0,0.0,sr:competitor:4388,194.0,0.0
