,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,MIN,33405046-04ee-4058-a950-d606f8c30852,Minnesota,Vikings,20,2631,0,sr:competitor:4423,home,3,1,6.0,1.0,0.0,2.0,20.0,55.0,25:41,2631.0,10.0,27.0,0.0,sr:competitor:4423,328.0,1.0
1,1,NYG,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,New York,Giants,19,2634,0,sr:competitor:4426,away,3,2,5.8,0.0,0.0,7.0,49.0,62.0,34:19,2634.0,58.0,30.0,0.0,sr:competitor:4426,357.0,0.0
