,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,NYG,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,New York,Giants,36,2536,2,sr:competitor:4426,home,1,1,4.9,2.0,0.0,9.0,73.0,78.0,39:21,2536.0,59.0,45.0,0.0,sr:competitor:4426,386.0,1.0
1,1,WAS,22052ff7-c065-42ee-bc8f-c4691c50e624,Washington,Redskins,0,2547,1,sr:competitor:4432,away,2,2,2.4,3.0,3.0,10.0,88.0,52.0,20:39,2547.0,13.0,13.0,0.0,sr:competitor:4432,125.0,4.0
