,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,IND,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Indianapolis,Colts,45,2528,1,sr:competitor:4421,home,2,1,5.0,2.0,1.0,3.0,15.0,72.0,32:54,2528.0,86.0,38.0,0.0,sr:competitor:4421,363.0,1.0
1,1,STL,39f349de-6463-4803-ad70-f1e0f144f5ed,St. Louis,Rams,28,2544,1,,away,2,2,6.8,2.0,1.0,9.0,50.0,51.0,27:06,2544.0,0.0,21.0,0.0,,349.0,4.0
