,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,SD,9dbb9060-ba0f-4920-829e-16d4d9246b5d,San Diego,Chargers,32,2575,1,,home,2,1,7.1,2.0,1.0,12.0,113.0,54.0,27:06,2575.0,17.0,23.0,0.0,,381.0,1.0
1,1,CLE,d5a2eb42-8065-4174-ab79-0a6fa820e35e,Cleveland,Browns,25,2556,0,sr:competitor:4417,away,3,2,3.9,3.0,1.0,6.0,50.0,76.0,32:54,2556.0,104.0,27.0,0.0,sr:competitor:4417,293.0,2.0
