,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,CHI,7b112545-38e6-483c-a55c-96cf6ee49cb8,Chicago,Bears,40,2554,3,sr:competitor:4391,home,0,1,4.9,1.0,1.0,4.0,21.0,72.0,37:31,2554.0,85.0,38.0,0.0,sr:competitor:4391,351.0,1.0
1,1,BUF,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Buffalo,Bills,7,2552,2,sr:competitor:4376,away,1,2,3.0,3.0,2.0,7.0,44.0,48.0,22:29,2552.0,15.0,18.0,0.0,sr:competitor:4376,145.0,5.0
