,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,OAK,1c1cec48-6352-4556-b789-35304c1a6ae1,Oakland,Raiders,21,1108,2,sr:competitor:4390,home,0,1,6.5,0.0,0.0,5.0,50.0,60.0,27:47,1108.0,15.0,12.0,0.0,sr:competitor:4390,390.0,1.0
1,1,SD,9dbb9060-ba0f-4920-829e-16d4d9246b5d,San Diego,Chargers,27,1111,1,,away,1,2,4.8,1.0,0.0,10.0,97.0,69.0,35:51,1111.0,23.0,42.0,0.0,,333.0,0.0
