,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,ARI,de760528-1dc0-416a-a978-b510d20692ff,Arizona,Cardinals,20,2549,1,sr:competitor:4412,home,2,1,5.1,2.0,0.0,6.0,52.0,58.0,26:08,2549.0,23.0,20.0,0.0,sr:competitor:4412,295.0,2.0
1,1,DEN,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Denver,Broncos,37,2558,2,sr:competitor:4418,away,1,2,5.2,3.0,1.0,1.0,5.0,70.0,33:52,2558.0,62.0,38.0,0.0,sr:competitor:4418,362.0,2.0
