,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,OAK,1c1cec48-6352-4556-b789-35304c1a6ae1,Oakland,Raiders,9,148,2,sr:competitor:4390,home,1,1,3.6,2.0,0.0,8.0,60.0,64.0,31:30,148.0,53.0,25.0,1.0,sr:competitor:4390,233.0,0.0
1,1,SD,9dbb9060-ba0f-4920-829e-16d4d9246b5d,San Diego,Chargers,6,151,0,,away,4,2,3.5,2.0,1.0,4.0,35.0,72.0,28:30,151.0,7.0,28.0,0.0,,255.0,4.0
