,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,BAL,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Baltimore,Ravens,48,2517,3,sr:competitor:4413,home,0,1,6.7,1.0,0.0,7.0,71.0,65.0,31:32,2517.0,77.0,38.0,0.0,sr:competitor:4413,435.0,0.0
1,1,GB,a20471b4-a8d9-40c7-95ad-90cc30e46932,Green Bay,Packers,3,2526,1,sr:competitor:4420,away,2,2,4.4,2.0,2.0,10.0,94.0,66.0,28:28,2526.0,5.0,19.0,0.0,sr:competitor:4420,288.0,5.0
