,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,OAK,1c1cec48-6352-4556-b789-35304c1a6ae1,Oakland,Raiders,10,2464,0,sr:competitor:4390,home,3,1,4.7,2.0,1.0,6.0,50.0,76.0,31:59,2464.0,11.0,25.0,0.0,sr:competitor:4390,357.0,3.0
1,1,KC,6680d28d-d4d2-49f6-aace-5292d3ec02c2,Kansas City,Chiefs,17,2456,0,sr:competitor:4422,away,3,2,5.8,0.0,0.0,7.0,67.0,55.0,28:01,2456.0,17.0,31.0,0.0,sr:competitor:4422,319.0,1.0
