,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,DAL,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Dallas,Cowboys,21,2557,1,sr:competitor:4392,home,2,1,5.7,1.0,1.0,7.0,53.0,60.0,33:42,2557.0,45.0,36.0,0.0,sr:competitor:4392,342.0,2.0
1,1,IND,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Indianapolis,Colts,14,2562,0,sr:competitor:4421,away,3,2,5.2,3.0,2.0,5.0,35.0,64.0,26:18,2562.0,-5.0,23.0,0.0,sr:competitor:4421,335.0,4.0
