,Unnamed: 0,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts,index,avg_gain,fumbles,lost_fumbles,penalties,penalty_yards,play_count,possession_time,reference,return_yards,rush_plays,safeties,sr_id,total_yards,turnovers
0,0,DET,c5a59daa-53a7-4de0-851f-fb12be893e9e,Detroit,Lions,30,2559,2,sr:competitor:4419,home,1,1,7.0,1.0,0.0,10.0,71.0,62.0,32:56,2559.0,38.0,27.0,0.0,sr:competitor:4419,435.0,1.0
1,1,ATL,e6aa13a4-0055-48a9-bc41-be28dc106929,Atlanta,Falcons,14,2550,0,sr:competitor:4393,away,3,2,5.3,1.0,1.0,9.0,76.0,60.0,27:04,2550.0,17.0,26.0,0.0,sr:competitor:4393,319.0,3.0
