,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,CHI,7b112545-38e6-483c-a55c-96cf6ee49cb8,Chicago,Bears,24,2446,0,sr:competitor:4391,home,3
1,OAK,1c1cec48-6352-4556-b789-35304c1a6ae1,Oakland,Raiders,21,2464,2,sr:competitor:4390,away,1
