,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,TB,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Tampa Bay,Buccaneers,24,2642,2,sr:competitor:4388,home,1
1,SD,9dbb9060-ba0f-4920-829e-16d4d9246b5d,San Diego,Chargers,41,2639,3,,away,0
