,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,CIN,ad4ae08f-d808-42d5-a1e6-e9bc4e34d123,Cincinnati,Bengals,23,2481,0,sr:competitor:4416,home,3
1,NYG,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,New York,Giants,22,2496,2,sr:competitor:4426,away,1
