,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,JAC,f7ddd7fa-0bae-4f90-bc8e-669e4d6cf2de,Jacksonville,Jaguars,13,2597,0,sr:competitor:4386,home,3
1,ATL,e6aa13a4-0055-48a9-bc41-be28dc106929,Atlanta,Falcons,7,2584,0,sr:competitor:4393,away,3
