,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,KC,6680d28d-d4d2-49f6-aace-5292d3ec02c2,Kansas City,Chiefs,17,2490,0,sr:competitor:4422,home,3
1,CAR,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Carolina,Panthers,28,2479,1,sr:competitor:4415,away,2
