,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,PIT,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Pittsburgh,Steelers,21,186,2,sr:competitor:4345,home,1
1,MIN,33405046-04ee-4058-a950-d606f8c30852,Minnesota,Vikings,16,178,0,sr:competitor:4423,away,3
