,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,CHI,7b112545-38e6-483c-a55c-96cf6ee49cb8,Chicago,Bears,33,2588,1,sr:competitor:4391,home,2
1,NO,0d855753-ea21-4953-89f9-0e20aff9eb73,New Orleans,Saints,25,2603,0,sr:competitor:4425,away,3
