,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,CAR,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Carolina,Panthers,38,2519,3,sr:competitor:4415,home,0
1,MIN,33405046-04ee-4058-a950-d606f8c30852,Minnesota,Vikings,13,2532,0,sr:competitor:4423,away,3
