,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,NYJ,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,New York,Jets,10,2463,0,sr:competitor:4427,home,3
1,MIA,4809ecb0-abd3-451d-9c4a-92a90b83ca06,Miami,Dolphins,21,2457,3,sr:competitor:4287,away,0
