,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,NO,0d855753-ea21-4953-89f9-0e20aff9eb73,New Orleans,Saints,31,2495,0,sr:competitor:4425,home,3
1,MIN,33405046-04ee-4058-a950-d606f8c30852,Minnesota,Vikings,38,2492,1,sr:competitor:4423,away,2
