,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,MIN,33405046-04ee-4058-a950-d606f8c30852,Minnesota,Vikings,17,2631,0,sr:competitor:4423,home,3
1,ATL,e6aa13a4-0055-48a9-bc41-be28dc106929,Atlanta,Falcons,24,2616,3,sr:competitor:4393,away,0
