,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,MIA,4809ecb0-abd3-451d-9c4a-92a90b83ca06,Miami,Dolphins,30,1101,2,sr:competitor:4287,home,1
1,SD,9dbb9060-ba0f-4920-829e-16d4d9246b5d,San Diego,Chargers,3,1111,2,,away,1
