,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,BUF,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Buffalo,Bills,38,2478,1,sr:competitor:4376,home,2
1,ARI,de760528-1dc0-416a-a978-b510d20692ff,Arizona,Cardinals,14,2475,2,sr:competitor:4412,away,1
