,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,HOU,82d2d380-3834-4938-835f-aec541e5ece7,Houston,Texans,30,2487,2,sr:competitor:4324,home,1
1,OAK,1c1cec48-6352-4556-b789-35304c1a6ae1,Oakland,Raiders,17,2498,0,sr:competitor:4390,away,3
