,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,NYG,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,New York,Giants,35,2604,1,sr:competitor:4426,home,2
1,NYJ,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,New York,Jets,24,2605,1,sr:competitor:4427,away,2
