,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,BAL,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Baltimore,Ravens,44,2443,3,sr:competitor:4413,home,0
1,SF,f0e724b0-4cbf-495a-be47-013907608da9,San Francisco,49ers,6,2469,3,sr:competitor:4389,away,0
