,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,ARI,de760528-1dc0-416a-a978-b510d20692ff,Arizona,Cardinals,28,2475,1,sr:competitor:4412,home,1
1,SF,f0e724b0-4cbf-495a-be47-013907608da9,San Francisco,49ers,31,2503,2,sr:competitor:4389,away,0
