,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,PIT,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Pittsburgh,Steelers,34,186,2,sr:competitor:4345,home,1
1,TEN,d26a1ca5-722d-4274-8f97-c92e49c96315,Tennessee,Titans,7,192,3,sr:competitor:367364,away,0
