,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,TB,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Tampa Bay,Buccaneers,41,155,1,sr:competitor:4388,home,2
1,MIN,33405046-04ee-4058-a950-d606f8c30852,Minnesota,Vikings,13,143,3,sr:competitor:4423,away,0
