,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,IND,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Indianapolis,Colts,17,2528,0,sr:competitor:4421,home,3
1,ARI,de760528-1dc0-416a-a978-b510d20692ff,Arizona,Cardinals,13,2515,1,sr:competitor:4412,away,2
