,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,IND,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Indianapolis,Colts,23,139,2,sr:competitor:4421,home,1
1,NYJ,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,New York,Jets,15,147,0,sr:competitor:4427,away,3
