,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,OAK,1c1cec48-6352-4556-b789-35304c1a6ae1,Oakland,Raiders,6,2606,1,sr:competitor:4390,home,2
1,CHI,7b112545-38e6-483c-a55c-96cf6ee49cb8,Chicago,Bears,17,2588,3,sr:competitor:4391,away,0
