,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,CAR,f14bf5cc-9a82-4a38-bc15-d39f75ed5314,Carolina,Panthers,27,2644,2,sr:competitor:4415,home,1
1,ARI,de760528-1dc0-416a-a978-b510d20692ff,Arizona,Cardinals,23,2637,0,sr:competitor:4412,away,3
