,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,TB,4254d319-1bc7-4f81-b4ab-b5e6f3402b69,Tampa Bay,Buccaneers,27,2545,0,sr:competitor:4388,home,3
1,MIA,4809ecb0-abd3-451d-9c4a-92a90b83ca06,Miami,Dolphins,13,2531,0,sr:competitor:4287,away,3
