,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,HOU,82d2d380-3834-4938-835f-aec541e5ece7,Houston,Texans,28,2487,2,sr:competitor:4324,home,0
1,MIN,33405046-04ee-4058-a950-d606f8c30852,Minnesota,Vikings,34,2492,1,sr:competitor:4423,away,1
