,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,HOU,82d2d380-3834-4938-835f-aec541e5ece7,Houston,Texans,20,2453,0,sr:competitor:4324,home,2
1,NE,97354895-8c77-4fd4-a860-32e62ea7382a,New England,Patriots,23,2459,2,sr:competitor:4424,away,0
