,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,ARI,de760528-1dc0-416a-a978-b510d20692ff,Arizona,Cardinals,14,162,2,sr:competitor:4412,home,1
1,ATL,e6aa13a4-0055-48a9-bc41-be28dc106929,Atlanta,Falcons,34,163,3,sr:competitor:4393,away,0
