,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,NYJ,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,New York,Jets,19,2605,2,sr:competitor:4427,home,0
1,PIT,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Pittsburgh,Steelers,16,2608,2,sr:competitor:4345,away,0
