,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,BAL,ebd87119-b331-4469-9ea6-d51fe3ce2f1c,Baltimore,Ravens,20,2585,1,sr:competitor:4413,home,2
1,NYJ,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,New York,Jets,13,2605,0,sr:competitor:4427,away,3
