,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,PIT,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Pittsburgh,Steelers,28,1110,2,sr:competitor:4345,home,1
1,IND,82cf9565-6eb9-4f01-bdbd-5aa0d472fcd9,Indianapolis,Colts,10,1098,2,sr:competitor:4421,away,1
