,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,NYJ,5fee86ae-74ab-4bdd-8416-42a9dd9964f3,New York,Jets,22,2497,3,sr:competitor:4427,home,0
1,SF,f0e724b0-4cbf-495a-be47-013907608da9,San Francisco,49ers,14,2503,0,sr:competitor:4389,away,3
