,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,DET,c5a59daa-53a7-4de0-851f-fb12be893e9e,Detroit,Lions,10,2593,1,sr:competitor:4419,home,2
1,NYG,04aa1c9d-66da-489d-b16a-1dee3f2eec4d,New York,Giants,16,2604,3,sr:competitor:4426,away,0
