,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,ARI,de760528-1dc0-416a-a978-b510d20692ff,Arizona,Cardinals,20,2549,1,sr:competitor:4412,home,2
1,DEN,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Denver,Broncos,37,2558,2,sr:competitor:4418,away,1
