,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,GB,a20471b4-a8d9-40c7-95ad-90cc30e46932,Green Bay,Packers,10,1097,3,sr:competitor:4420,home,0
1,BUF,768c92aa-75ff-4a43-bcc0-f2798c2e1724,Buffalo,Bills,0,1089,0,sr:competitor:4376,away,3
