,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,DET,c5a59daa-53a7-4de0-851f-fb12be893e9e,Detroit,Lions,10,2485,0,sr:competitor:4419,home,3
1,WAS,22052ff7-c065-42ee-bc8f-c4691c50e624,Washington,Redskins,17,2507,1,sr:competitor:4432,away,2
