,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,DAL,e627eec7-bbae-4fa4-8e73-8e1d6bc5c060,Dallas,Cowboys,34,2523,3,sr:competitor:4392,home,0
1,ARI,de760528-1dc0-416a-a978-b510d20692ff,Arizona,Cardinals,13,2515,1,sr:competitor:4412,away,2
