,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,SF,f0e724b0-4cbf-495a-be47-013907608da9,San Francisco,49ers,21,153,3,sr:competitor:4389,home,0
1,KC,6680d28d-d4d2-49f6-aace-5292d3ec02c2,Kansas City,Chiefs,7,141,0,sr:competitor:4422,away,3
