,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,DEN,ce92bd47-93d5-4fe9-ada4-0fc681e6caa0,Denver,Broncos,10,171,0,sr:competitor:4418,home,3
1,WAS,22052ff7-c065-42ee-bc8f-c4691c50e624,Washington,Redskins,17,193,1,sr:competitor:4432,away,2
