,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,OAK,1c1cec48-6352-4556-b789-35304c1a6ae1,Oakland,Raiders,34,184,2,sr:competitor:4390,home,1
1,SD,9dbb9060-ba0f-4920-829e-16d4d9246b5d,San Diego,Chargers,24,187,0,,away,3
