,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,SEA,3d08af9e-c767-4f88-a7dc-b920c6d2b4a8,Seattle,Seahawks,37,2542,3,sr:competitor:4430,home,0
1,ARI,de760528-1dc0-416a-a978-b510d20692ff,Arizona,Cardinals,12,2515,0,sr:competitor:4412,away,3
