,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,MIA,4809ecb0-abd3-451d-9c4a-92a90b83ca06,Miami,Dolphins,24,2565,3,sr:competitor:4287,home,0
1,MIN,33405046-04ee-4058-a950-d606f8c30852,Minnesota,Vikings,20,2566,0,sr:competitor:4423,away,3
