,alias,id,market,name,points,reference,remaining_timeouts,sr_id,team,used_timeouts
0,PIT,cb2f9f1f-ac67-424e-9e72-1475cb0ed398,Pittsburgh,Steelers,20,2540,1,sr:competitor:4345,home,2
1,NE,97354895-8c77-4fd4-a860-32e62ea7382a,New England,Patriots,23,2533,0,sr:competitor:4424,away,3
